caseid,pid_4,ideo5,gov_choice,prop_111,prop_112,trump_app,hick_app,gardner_app,cong_app,scotus_app,pot_law,gambling,fracking,gun_control,anger,pride,hope,disgust,worry,trump_app2,hick_app2,gardner_app2,cong_app2,scotus_app2,pot_law2,gambling2,fracking2,gun_control2,old_weight_old,pid_x,sex,race_4,speakspanish,marstat,child18,employ,faminc_new,casscd,religiosity,age_group,educ
4.14E+08,Independent,Very cons,Walker St,1,0,Strongly Approve,Strong Disapprove,Disapprove,Disapprove,,Strongly Favor,,Strongly Favor,Strong Oppose,Sometimes,Most of the Time,Sometimes,Sometimes,Rarely,1,0,0,0,,1,,1,0,1.964978,4,Male,White,I can not,Never mar,No,Unemploye,,5,Few times year,50-64,HS grad or less
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Strongly Favor,Oppose,Strongly Favor,Rarely,Rarely,Never,Most of the Time,Most of the Time,0,1,0,0,0,1,1,0,1,0.7017226,2,Male,White,I can not,Divorced,No,Permanent,"$80,000 -",5,never,50-64,Some college
4.14E+08,Other,Conservat,Scott Hel,0,0,Approve,Disapprove,Approve,Strong Disapprove,Approve,Strong Oppose,Strongly Favor,Favor,Favor,Sometimes,Rarely,Rarely,Most of the Time,Most of the Time,1,0,1,0,1,0,1,1,1,0.6076093,,Male,White,I can not,Widowed,No,Full-time,"$60,000 -",7,Few times year,50-64,Post-grad
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Strongly Favor,Strong Oppose,Favor,All of the Time,Rarely,Rarely,All of the Time,Most of the Time,0,1,0,0,0,1,1,0,1,0.6892819,1,Female,White,I can not,Never mar,No,Retired,,2,never,65+,BA
4.14E+08,Independent,Moderate,Jared Pol,1,1,Disapprove,Approve,Disapprove,Disapprove,Approve,Oppose,Oppose,Oppose,Favor,Sometimes,Sometimes,Sometimes,Most of the Time,All of the Time,0,1,0,0,1,0,0,0,1,1.154932,4,Male,Black,I can not,Separated,No,Permanent,"$20,000 -",1,Few times year,65+,HS grad or less
4.14E+08,Independent,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Oppose,Oppose,Strong Oppose,Strongly Favor,Sometimes,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,0,0,0,0,1,0.7234586,4,Male,Hispanic,I can not,Married,No,Part-time,"$80,000 -",7,Few times year,50-64,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,,,Strong Disapprove,,Strongly Favor,,Strong Oppose,Strongly Favor,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,0,,,0,,1,,0,1,0.8515929,1,Female,White,I can not,Never mar,No,Unemploye,"$20,000 -",5,never,50-64,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Approve,Approve,Favor,Strongly Favor,Strong Oppose,Oppose,Most of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,1,1,1,1,0,0,0.5122401,2,Female,Black,I can not,Married,No,Full-time,"$150,000",1,Once week or more,65+,BA
4.14E+08,Independent,Moderate,Walker St,1,0,Strong Disapprove,Disapprove,Strong Disapprove,Strong Disapprove,,Oppose,Oppose,Strongly Favor,Oppose,Sometimes,Never,Never,Most of the Time,Most of the Time,0,0,0,0,,0,0,1,0,0.3969895,4,Male,White,I can not,Divorced,No,Full-time,"$30,000 -",6,never,50-64,BA
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,,Approve,Approve,Strongly Favor,Favor,Oppose,Strongly Favor,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,0,1,,1,1,1,1,0,1,0.4948139,1,Female,White,I can not,Widowed,No,Retired,"$20,000 -",6,Few times year,65+,Some college
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Strongly Favor,Strong Oppose,Strongly Favor,All of the Time,Sometimes,Rarely,All of the Time,All of the Time,0,1,0,0,0,1,1,0,1,1.058857,1,Female,White,I can not,Married,No,Retired,,7,never,65+,AA degree
4.14E+08,Independent,Moderate,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Disapprove,Strong Disapprove,Strong Disapprove,Strong Oppose,Favor,Strong Oppose,Strongly Favor,Sometimes,Never,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,0,1,0,1,0.8515929,4,Female,White,I can not,Never mar,No,Permanent,"$30,000 -",7,never,50-64,AA degree
4.14E+08,Independent,Moderate,Jared Pol,1,1,Strong Disapprove,Strongly Approve,,Disapprove,,Favor,Strongly Favor,,Strongly Favor,Most of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,1,,0,,1,1,,1,1.810981,4,Female,White,I can not,Married,Yes,Full-time,"$30,000 -",1,Few times year,50-64,HS grad or less
4.14E+08,Republican,Liberal,Walker St,1,0,Approve,Approve,Approve,,Approve,Favor,Strong Oppose,Strongly Favor,Favor,Sometimes,All of the Time,Most of the Time,Sometimes,Sometimes,1,1,1,,1,1,0,1,1,0.5265237,6,Female,White,I can not,Married,No,Homemaker,"$50,000 -",3,Few times year,50-64,AA degree
4.14E+08,Independent,Moderate,Walker St,1,0,Strongly Approve,Strong Disapprove,Approve,Disapprove,,Favor,Favor,Favor,Favor,Most of the Time,Sometimes,Sometimes,Most of the Time,Most of the Time,1,0,1,0,,1,1,1,1,0.6375599,4,Female,White,I can not,Never mar,No,Part-time,"$10,000 -",7,Few times year,50-64,Some college
4.14E+08,Other,Very cons,Walker St,1,0,Disapprove,Disapprove,Strongly Approve,Strong Disapprove,Strongly Approve,Strong Oppose,Favor,Favor,Strong Oppose,Rarely,Most of the Time,Sometimes,All of the Time,Rarely,0,0,1,0,1,0,1,1,0,0.2621548,,Male,White,I can not,Widowed,No,Retired,"$30,000 -",3,Few times year,50-64,Some college
4.14E+08,Republican,Very cons,Walker St,1,0,Strongly Approve,Disapprove,Strongly Approve,Disapprove,Strongly Approve,Strong Oppose,Strong Oppose,Strongly Favor,Strong Oppose,Sometimes,Most of the Time,Sometimes,Most of the Time,Sometimes,1,0,1,0,1,0,0,1,0,0.4202127,7,Female,White,I can not,Never mar,No,Retired,"$40,000 -",7,Once week or more,50-64,BA
4.14E+08,Republican,Conservat,Jared Pol,1,0,Approve,,,Disapprove,Approve,Oppose,Favor,Strongly Favor,Strongly Favor,Most of the Time,Sometimes,Sometimes,Most of the Time,Most of the Time,1,,,0,1,0,1,1,1,0.6375599,5,Female,White,I can not,Married,No,Full-time,"$30,000 -",7,Once week or more,50-64,AA degree
4.14E+08,Independent,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Strongly Favor,Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,1,1,0,1,5.8482,4,Male,White,I can not,Never mar,No,Temporari,"$20,000 -",2,never,18-29,BA
4.14E+08,Republican,Conservat,Walker St,0,0,Strongly Approve,Strong Disapprove,Approve,Approve,Approve,Favor,Favor,Oppose,Strong Oppose,Sometimes,All of the Time,Sometimes,Sometimes,Sometimes,1,0,1,1,1,1,1,0,0,0.6375599,5,Female,White,I can not,Divorced,No,Full-time,,7,Few times year,50-64,AA degree
4.14E+08,Republican,Conservat,Walker St,1,0,Strong Disapprove,Approve,Approve,Disapprove,Approve,Strongly Favor,Favor,Favor,Strong Oppose,Sometimes,Most of the Time,Sometimes,Sometimes,Sometimes,0,1,1,0,1,1,1,1,0,0.5486536,6,Male,White,I can not,Married,No,Part-time,"$40,000 -",3,never,65+,Some college
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Approve,Strongly Favor,Favor,Favor,Strongly Favor,All of the Time,Most of the Time,Rarely,All of the Time,Most of the Time,0,1,0,0,1,1,1,1,1,0.400881,1,Male,White,I can not,Married,No,Retired,"$30,000 -",1,Few times year,50-64,Some college
4.14E+08,Republican,Conservat,Walker St,1,0,Approve,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Strong Oppose,Oppose,Favor,Strong Oppose,All of the Time,Rarely,Rarely,All of the Time,Sometimes,1,0,1,0,0,0,0,1,0,1.962422,5,Male,White,I can not,Married,Yes,Full-time,"$100,000",4,Few times year,40-49,BA
4.14E+08,Independent,Conservat,Walker St,1,0,Approve,,Disapprove,Disapprove,Approve,Strongly Favor,Favor,Strongly Favor,Strong Oppose,All of the Time,Rarely,Rarely,Most of the Time,All of the Time,1,,0,0,1,1,1,1,0,0.9017856,4,Female,White,I can not,Married,No,Homemaker,"$50,000 -",4,Few times year,50-64,AA degree
4.14E+08,Other,Very cons,Walker St,0,1,Strongly Approve,Approve,,,Approve,Oppose,Strong Oppose,Strong Oppose,Strong Oppose,Most of the Time,Rarely,Sometimes,Most of the Time,Most of the Time,1,1,,,1,0,0,0,0,0.6375599,,Female,White,I can not,Divorced,No,Full-time,"$20,000 -",1,Once week or more,50-64,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,,Disapprove,Strong Disapprove,Strong Disapprove,Strong Oppose,Strong Oppose,Strong Oppose,Strongly Favor,Sometimes,Never,Never,Most of the Time,All of the Time,0,,0,0,0,0,0,0,1,1.662487,2,Female,White,I can not,Never mar,No,Part-time,"$10,000 -",4,,30-39,BA
4.14E+08,Independent,Moderate,Jared Pol,1,1,,Approve,Strong Disapprove,Strong Disapprove,,Strongly Favor,Strong Oppose,Strong Oppose,Strongly Favor,All of the Time,Rarely,Rarely,All of the Time,All of the Time,,1,0,0,,1,0,0,1,0.599163,4,Female,White,I can not,Widowed,No,Retired,"$20,000 -",4,never,65+,AA degree
4.14E+08,Democrat,Very libe,Jared Pol,1,0,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Disapprove,Strongly Favor,Favor,Favor,Favor,Most of the Time,Rarely,Never,All of the Time,Most of the Time,0,1,0,0,0,1,1,1,1,1.855609,1,Male,White,I can not,Married,No,Retired,"$80,000 -",1,never,50-64,HS grad or less
4.14E+08,Democrat,Liberal,Jared Pol,0,0,Disapprove,Approve,Approve,Strong Disapprove,Approve,Strongly Favor,Favor,Strongly Favor,Oppose,Rarely,Sometimes,Sometimes,Most of the Time,Most of the Time,0,1,1,0,1,1,1,1,0,0.7377111,2,Female,White,I can not,Widowed,No,Part-time,"$10,000 -",7,never,65+,Post-grad
4.14E+08,Republican,Conservat,Walker St,1,1,Strongly Approve,Strong Disapprove,Disapprove,Disapprove,Approve,Strong Oppose,Favor,Favor,Favor,Most of the Time,Sometimes,Sometimes,Most of the Time,Most of the Time,1,0,0,0,1,0,1,1,1,0.7791836,6,Male,White,I can not,Married,No,Retired,"$60,000 -",1,Few times year,65+,HS grad or less
4.14E+08,Independent,Moderate,Walker St,1,0,Approve,Strong Disapprove,Strongly Approve,Strong Disapprove,Strongly Approve,Strongly Favor,Strongly Favor,Strongly Favor,Strong Oppose,Sometimes,Most of the Time,Most of the Time,Sometimes,Sometimes,1,0,1,0,1,1,1,1,0,1.480792,4,Female,White,I can not,Widowed,Yes,Full-time,"$30,000 -",4,Few times year,40-49,HS grad or less
4.14E+08,Independent,Moderate,Scott Hel,1,0,Strongly Approve,Strong Disapprove,Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Strongly Favor,Strongly Favor,Strong Oppose,Rarely,Most of the Time,Most of the Time,Sometimes,Most of the Time,1,0,0,0,0,1,1,1,0,0.9901394,4,Male,Other POC,I can not,Married,No,Retired,"$30,000 -",3,never,65+,Some college
4.14E+08,Republican,Conservat,Walker St,1,1,Approve,Disapprove,Approve,Approve,Strongly Approve,Strongly Favor,Favor,Oppose,Favor,Most of the Time,Sometimes,Rarely,Sometimes,Sometimes,1,0,1,1,1,1,1,0,1,1.131238,5,Female,White,I can not,Married,Yes,Homemaker,,3,Once week or more,40-49,BA
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Strong Disapprove,Strong Disapprove,,Disapprove,Favor,Favor,Favor,Strongly Favor,Most of the Time,Rarely,Sometimes,Sometimes,All of the Time,0,0,0,,0,1,1,1,1,0.3937241,2,Female,White,I can not,Divorced,Yes,Permanent,"$20,000 -",7,Once week or more,40-49,Some college
4.14E+08,Independent,Very libe,Scott Hel,1,1,Approve,Strongly Approve,Disapprove,Disapprove,Approve,Strongly Favor,Strongly Favor,Strongly Favor,Strongly Favor,Never,Sometimes,Never,Never,Never,1,1,0,0,1,1,1,1,1,0.7938882,4,Female,Hispanic,I speak b,Married,Yes,Unemploye,"$60,000 -",5,Once week or more,30-39,BA
4.14E+08,Republican,Moderate,Walker St,1,1,Strong Disapprove,Strong Disapprove,Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Oppose,Strong Oppose,Strongly Favor,Most of the Time,Never,Never,All of the Time,Sometimes,0,0,0,0,0,1,0,0,1,0.4774733,5,Female,Hispanic,I speak b,Divorced,No,Full-time,"$10,000 -",6,never,40-49,BA
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Oppose,Strong Oppose,Strongly Favor,All of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,0,1,0,0,1,0.6515355,1,Female,White,I can not,Married,No,Full-time,"$70,000 -",4,Few times year,40-49,Some college
4.14E+08,Republican,Conservat,Walker St,0,1,Disapprove,,,Disapprove,Approve,Strong Oppose,,Favor,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,All of the Time,0,,,0,1,0,,1,1,2.599198,6,Female,White,I can not,Married,No,Full-time,"$100,000",3,Once week or more,30-39,BA
4.14E+08,Independent,Moderate,Jared Pol,1,0,Disapprove,Approve,Approve,Disapprove,Disapprove,Favor,Favor,Strongly Favor,Favor,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,0,1,1,0,0,1,1,1,1,0.6420859,4,Male,White,I can not,Domestic,No,Full-time,"$80,000 -",6,never,50-64,BA
4.14E+08,Republican,Moderate,Walker St,1,0,Strong Disapprove,Strong Disapprove,Approve,Strong Disapprove,,Strong Oppose,Favor,Favor,Oppose,Sometimes,Sometimes,Sometimes,Most of the Time,Sometimes,0,0,1,0,,0,1,1,0,1.501315,6,Female,White,I can not,Married,No,Other,"$50,000 -",7,never,65+,HS grad or less
4.14E+08,Other,Moderate,Jared Pol,1,1,Strong Disapprove,,,,,Favor,,Strong Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,All of the Time,All of the Time,0,,,,,1,,0,1,1.044038,,Female,White,I can not,Divorced,No,Retired,"$30,000 -",4,Few times year,65+,HS grad or less
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,,Approve,Approve,Approve,Oppose,Oppose,,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,All of the Time,0,,1,1,1,0,0,,1,3.04066,3,Female,White,I can not,Never mar,No,Full-time,"$60,000 -",1,never,18-29,Some college
4.14E+08,Republican,Conservat,Walker St,1,0,Strongly Approve,Disapprove,Disapprove,Disapprove,Approve,Strong Oppose,Strong Oppose,Strongly Favor,Oppose,Sometimes,Sometimes,Sometimes,Most of the Time,Sometimes,1,0,0,0,1,0,0,1,0,0.9017856,5,Female,White,I can not,Married,No,Full-time,"$70,000 -",6,Few times year,50-64,AA degree
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Disapprove,Strong Disapprove,Approve,Favor,Favor,Strong Oppose,Favor,Most of the Time,Rarely,Rarely,All of the Time,Most of the Time,0,1,0,0,1,1,1,0,1,0.6946208,2,Female,White,I can not,Married,No,Other,"$100,000",5,Few times year,40-49,BA
4.14E+08,Independent,Conservat,Walker St,1,0,Strongly Approve,Disapprove,Approve,Approve,Approve,Favor,Oppose,Strong Oppose,Oppose,Rarely,Most of the Time,Most of the Time,Sometimes,Rarely,1,0,1,1,1,1,0,0,0,1.21035,4,Female,White,I can not,Divorced,No,Retired,"$10,000 -",2,Few times year,65+,HS grad or less
4.14E+08,Republican,Conservat,Walker St,1,0,Strongly Approve,Approve,Approve,Approve,Approve,Strongly Favor,Strongly Favor,Favor,Strong Oppose,Sometimes,Most of the Time,Most of the Time,Rarely,Sometimes,1,1,1,1,1,1,1,1,0,1.645227,7,Male,White,I can not,Married,No,Permanent,,6,Once week or more,30-39,Some college
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Approve,Approve,Approve,Approve,Approve,Strongly Favor,Strongly Favor,Strong Oppose,Strongly Favor,Rarely,Most of the Time,Most of the Time,Rarely,Sometimes,1,1,1,1,1,1,1,0,1,1.925822,1,Female,White,I can not,Divorced,No,Part-time,Less than,4,never,50-64,HS grad or less
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Approve,Disapprove,,,Favor,,Oppose,Strongly Favor,Sometimes,Rarely,Never,Most of the Time,All of the Time,0,1,0,,,1,,0,1,3.04066,3,Female,White,I can not,Never mar,No,Student,,4,never,18-29,Some college
4.14E+08,Republican,Conservat,Walker St,1,0,Approve,Strong Disapprove,Disapprove,Strong Disapprove,Approve,Strong Oppose,Oppose,Favor,Strongly Favor,Most of the Time,Rarely,Sometimes,Most of the Time,Most of the Time,1,0,0,0,1,0,0,1,1,0.5265237,6,Female,White,I can not,Never mar,No,Full-time,"$30,000 -",1,never,50-64,Some college
4.14E+08,Independent,Moderate,Walker St,1,0,Strongly Approve,Strong Disapprove,Approve,,Approve,Favor,Favor,Favor,Strong Oppose,Sometimes,Rarely,Rarely,Most of the Time,Sometimes,1,0,1,,1,1,1,1,0,0.6799303,4,Male,White,I can not,Married,No,Full-time,"$60,000 -",6,,50-64,BA
4.14E+08,Republican,Conservat,Walker St,1,0,Strongly Approve,Approve,,Disapprove,Approve,Favor,Favor,,Strong Oppose,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1,1,,0,1,1,1,,0,0.908411,6,Male,White,I can not,Married,No,Full-time,"$80,000 -",7,Few times year,40-49,AA degree
4.14E+08,Republican,Moderate,Walker St,0,0,Strongly Approve,Strong Disapprove,Disapprove,Disapprove,Approve,Strong Oppose,Oppose,Strongly Favor,Strong Oppose,Sometimes,Rarely,Rarely,Sometimes,Most of the Time,1,0,0,0,1,0,0,1,0,0.5088295,5,Female,White,I can not,Divorced,No,Retired,"$120,000",1,Once week or more,50-64,BA
4.14E+08,Republican,Moderate,Walker St,1,0,Disapprove,Approve,Approve,Strong Disapprove,Approve,Strong Oppose,Strong Oppose,Favor,Favor,Most of the Time,Rarely,Rarely,All of the Time,Most of the Time,0,1,1,0,1,0,0,1,1,0.6076093,5,Male,White,I can not,Married,Yes,Full-time,"$150,000",1,Once week or more,40-49,Post-grad
4.14E+08,Democrat,Moderate,Jared Pol,1,0,Disapprove,Disapprove,Approve,Approve,,Favor,Strong Oppose,Strongly Favor,Favor,Rarely,Most of the Time,Sometimes,Most of the Time,Most of the Time,0,0,1,1,,1,0,1,1,0.4972177,2,Female,White,I can not,Divorced,No,Part-time,"$20,000 -",6,never,50-64,Some college
4.14E+08,Democrat,Moderate,Jared Pol,0,0,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Strongly Favor,Favor,Favor,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,0,1,0,0,0,1,1,1,1,2.454528,1,Female,White,I can not,Never mar,No,Full-time,"$40,000 -",1,never,30-39,BA
4.14E+08,Democrat,Liberal,Walker St,1,0,Approve,Strongly Approve,Approve,Disapprove,Approve,Strongly Favor,Favor,Favor,Favor,Sometimes,Sometimes,All of the Time,Sometimes,Sometimes,1,1,1,0,1,1,1,1,1,1.406771,3,Male,White,I can not,Married,No,Full-time,"$70,000 -",6,Few times year,50-64,HS grad or less
4.14E+08,Independent,Moderate,Walker St,1,0,Strongly Approve,Strong Disapprove,Disapprove,Strong Disapprove,Approve,Strongly Favor,Strongly Favor,Strongly Favor,Strong Oppose,Most of the Time,Most of the Time,Sometimes,All of the Time,Most of the Time,1,0,0,0,1,1,1,1,0,0.7560094,4,Female,Other POC,I can not,Married,Yes,Full-time,"$100,000",4,Few times year,50-64,AA degree
4.14E+08,Republican,Very cons,Walker St,1,0,Approve,Strong Disapprove,Approve,Approve,Approve,Favor,Strong Oppose,Strongly Favor,Strong Oppose,Sometimes,Rarely,Rarely,Most of the Time,Most of the Time,1,0,1,1,1,1,0,1,0,0.9789619,6,Female,White,I can not,Married,Yes,Unemploye,"$50,000 -",6,Once week or more,30-39,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Favor,Oppose,Strong Oppose,Strongly Favor,All of the Time,Rarely,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,1,0,0,1,0.4972177,2,Female,White,I can not,Married,No,Retired,"$80,000 -",5,never,50-64,Some college
4.14E+08,Independent,Conservat,Walker St,1,0,Strongly Approve,Disapprove,Approve,Approve,Approve,Favor,Favor,Strongly Favor,Oppose,Sometimes,Most of the Time,Most of the Time,Rarely,Sometimes,1,0,1,1,1,1,1,1,0,0.4245089,4,Male,White,I can not,Married,No,Full-time,"$50,000 -",4,Few times year,50-64,Some college
4.14E+08,Democrat,Moderate,Jared Pol,0,1,Strong Disapprove,Approve,Approve,Approve,Disapprove,,,Oppose,Favor,Most of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,1,1,1,0,,,0,1,0.4675676,3,Female,White,I can not,Never mar,No,Full-time,"$40,000 -",7,never,50-64,Some college
4.14E+08,Democrat,Moderate,Jared Pol,1,0,Strong Disapprove,Disapprove,Disapprove,Disapprove,Approve,Strongly Favor,Favor,Strong Oppose,Favor,Sometimes,All of the Time,Most of the Time,Most of the Time,Most of the Time,0,0,0,0,1,1,1,0,1,1.19151,3,Male,White,I can not,Married,Yes,Retired,"$10,000 -",1,never,65+,HS grad or less
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strong Oppose,Strong Oppose,Oppose,Strongly Favor,Most of the Time,Never,Rarely,All of the Time,All of the Time,0,1,0,0,0,0,0,0,1,0.8426409,1,Female,White,I can not,Married,No,Retired,"$50,000 -",1,never,65+,BA
4.14E+08,Republican,Very cons,Walker St,1,0,Strongly Approve,Disapprove,Strongly Approve,Approve,Strongly Approve,Strong Oppose,Favor,Strongly Favor,Strong Oppose,Sometimes,Most of the Time,Sometimes,Sometimes,Most of the Time,1,0,1,1,1,0,1,1,0,0.7014801,7,Male,White,I can not,Married,No,Full-time,"$150,000",4,Few times year,65+,BA
